4.07E-6	0.72686	0.72738	0.72892	0.73145	0.73489	0.73918	0.74419	0.74974	0.75555	0.76115	0.76573	0.76794	0.76555	0.75486	0.72962	0.67889	0.58179	0.39335
4.08E-6	0.72738	0.7279	0.72945	0.73198	0.73545	0.73976	0.74479	0.75038	0.75622	0.76184	0.76642	0.76861	0.76614	0.7553	0.72983	0.67873	0.58118	0.39244
4.09E-6	0.7279	0.72842	0.72997	0.73252	0.73601	0.74034	0.7454	0.75101	0.75688	0.76252	0.76711	0.76927	0.76673	0.75575	0.73002	0.67857	0.58057	0.39153
4.1E-6	0.72842	0.72895	0.73051	0.73307	0.73657	0.74092	0.74601	0.75165	0.75755	0.76321	0.7678	0.76993	0.76732	0.75619	0.73022	0.6784	0.57995	0.39062
4.11E-6	0.72894	0.72947	0.73104	0.73361	0.73713	0.74151	0.74662	0.75229	0.75822	0.76389	0.76848	0.77059	0.7679	0.75662	0.7304	0.67823	0.57934	0.38972
4.12E-6	0.72948	0.73001	0.73158	0.73417	0.7377	0.7421	0.74724	0.75294	0.75889	0.76458	0.76918	0.77125	0.76848	0.75705	0.73059	0.67805	0.57872	0.38881
4.13E-6	0.73001	0.73054	0.73213	0.73472	0.73827	0.74269	0.74786	0.75359	0.75956	0.76527	0.76986	0.77191	0.76906	0.75748	0.73077	0.67787	0.57811	0.38791
4.14E-6	0.73055	0.73109	0.73268	0.73529	0.73885	0.7433	0.74849	0.75424	0.76024	0.76597	0.77056	0.77257	0.76964	0.75791	0.73095	0.67769	0.57749	0.38701
4.15E-6	0.7311	0.73163	0.73323	0.73585	0.73943	0.7439	0.74911	0.75489	0.76091	0.76666	0.77124	0.77322	0.77022	0.75833	0.73112	0.6775	0.57687	0.38612
4.16E-6	0.73165	0.73218	0.73379	0.73642	0.74002	0.7445	0.74974	0.75554	0.76159	0.76735	0.77193	0.77388	0.77079	0.75875	0.73129	0.67731	0.57625	0.38523
4.17E-6	0.7322	0.73274	0.73434	0.73699	0.7406	0.74511	0.75037	0.7562	0.76227	0.76804	0.77262	0.77453	0.77136	0.75916	0.73145	0.67712	0.57563	0.38435
4.18E-6	0.73275	0.73329	0.73491	0.73756	0.74119	0.74572	0.75101	0.75686	0.76295	0.76873	0.77331	0.77518	0.77192	0.75957	0.73161	0.67692	0.57501	0.38346
4.19E-6	0.73331	0.73385	0.73547	0.73814	0.74178	0.74633	0.75164	0.75751	0.76362	0.76942	0.77399	0.77583	0.77249	0.75998	0.73177	0.67672	0.57438	0.38259
4.2E-6	0.73387	0.73441	0.73604	0.73872	0.74238	0.74694	0.75228	0.75817	0.7643	0.77011	0.77467	0.77648	0.77305	0.76038	0.73192	0.67652	0.57376	0.38171
4.21E-6	0.73443	0.73498	0.73661	0.7393	0.74298	0.74756	0.75291	0.75883	0.76498	0.7708	0.77536	0.77712	0.7736	0.76078	0.73207	0.67631	0.57314	0.38084
4.22E-6	0.735	0.73555	0.73719	0.73989	0.74358	0.74818	0.75356	0.7595	0.76567	0.7715	0.77605	0.77777	0.77416	0.76118	0.73222	0.6761	0.57251	0.37997
4.23E-6	0.73557	0.73612	0.73777	0.74047	0.74418	0.7488	0.7542	0.76016	0.76635	0.77219	0.77672	0.77841	0.77471	0.76157	0.73236	0.67589	0.57189	0.37911
4.24E-6	0.73614	0.73669	0.73834	0.74106	0.74478	0.74942	0.75484	0.76082	0.76703	0.77287	0.7774	0.77904	0.77526	0.76196	0.7325	0.67568	0.57127	0.37825
4.25E-6	0.73671	0.73727	0.73893	0.74165	0.74539	0.75005	0.75548	0.76149	0.76771	0.77357	0.77808	0.77968	0.77581	0.76235	0.73263	0.67546	0.57065	0.3774
4.26E-6	0.73729	0.73785	0.73951	0.74225	0.746	0.75067	0.75613	0.76216	0.7684	0.77426	0.77876	0.78032	0.77635	0.76273	0.73276	0.67524	0.57002	0.37655
4.27E-6	0.73786	0.73842	0.74009	0.74284	0.74661	0.7513	0.75678	0.76282	0.76908	0.77494	0.77944	0.78095	0.77689	0.76311	0.73289	0.67502	0.5694	0.37571
4.28E-6	0.73844	0.73901	0.74068	0.74344	0.74722	0.75193	0.75742	0.76349	0.76976	0.77563	0.78011	0.78158	0.77743	0.76349	0.73301	0.67479	0.56878	0.37486
